"","SYMBOL","GW26_GABAergic_neurons","GW23_GABAergic_neurons","GW26_Astrocytes","GW26_Neurons","GW16_Neurons","GW16_GABAergic_neurons","GW10_Neurons"
"14961","RASD1",0.679659732911224,0.719403247654829,0.630126781433142,1.28967416347899,1.02830521404611,0.686256639306696,2.85993424758014
"14962","RASD2",0.257311063945535,0.301771682611437,0.293094657033681,0.0245094828555721,0.0396953767235824,0.141386665926564,0
"14963","RASEF",0,0.0272683868632634,0.128035007344222,0.0363807538601452,0.0131243143072456,0,0
"14964","RASGEF1A",0.738290933436382,0.187820940750775,0.719615816641807,0.235028587547616,0.130399515925129,0.192561055217106,0.166373083977422
"14965","RASGEF1B",0.451218468412351,0.29614301553138,0.206014652171397,0.978102161864741,1.84303029119546,0.827893458786243,2.85768072867556
"14966","RASGEF1C",1.3605359858825,0.526240091407554,1.15394813865184,0.758439903942312,0.338435951826374,0.199047066454032,0.309290913215927
"14967","RASGRF1",0.12165408802832,0.127903377239987,0.0864610547854874,0.0323614074815469,0.128478799659275,0.0264499710641231,0
"14968","RASGRF2",0.648790389015911,0.402823177447397,0.633082666591113,0.429798146139748,0.421869938016887,0.684471617123067,0.216390892929151
"14969","RASGRP1",0.534273603901091,0.263528643650702,0.830525119333751,0.572313675951267,0.798034663533795,0.270943334031923,0.340925850075403
"14970","RASGRP2",0.98143424316863,0.849896104347505,1.40253193738165,0.629102838662509,0.175147410829639,0.240110249262656,0.160130621908918
"14971","RASGRP3",0.196316922847727,0.428909580009292,0,0.0656357923222989,0.127042000892144,0.0693231137731752,0.201671481358533
"14972","RASGRP4",0.0989370949990845,0.0889966365099753,0.0949348695159867,0,0.0850432380381327,0,0.10322234802794
"14973","RASIP1",0.309281690163408,0.316227421072945,0.25790494668927,0.103604988743365,0.168658748662532,0.132944458680051,0.117328585966721
"14974","RASL10A",0.464488377468561,0.270621984986609,0.649523441359885,0.284712461421122,0.490369131442121,0.193194683189457,0
"14975",NA,0.563432780621399,0.127553291293726,0.760355749929672,0.124002906751215,0.446185031969764,0.354362041994459,0.448963166502354
"14976","RASL11A",0.0242831189525717,0.0114734985428024,0,0.0670690331271193,0.0480248885359694,0.222183857729146,0.131069300728487
"14977","RASL11B",1.35214723562024,0.738742632415565,1.21963989088613,0.772143200902668,2.02376552445828,1.21681287847995,3.57477073721641
"14978","RASL12",0.0525212217169282,0,0.158354352848678,0.0281763610459363,0,0,0.056510760571488
"14979","RASSF1",1.39559652097855,0.831794578531357,1.57595964499581,1.41448707505337,1.22260281940325,0.981008564697864,0.887912060182019
"14980","RASSF10",0.0178287659902887,0.0419736520844001,0.166368945302666,0.134955896561352,0.0155517949426403,0.027800343677015,0
"14981","RASSF2",4.41796493345377,3.97793424898916,4.66939376490962,3.20267096701978,3.02032978775976,3.10128021030739,3.06901765200931
"14982","RASSF3",0.339105976418336,0.201317645003044,0.291787814916848,0.16539256403776,0.185839559252521,0.408534038302281,0.0493329568697062
"14983","RASSF4",0.947945806579568,0.576791744725447,3.87723159577512,0.881023457993218,0.420630210196451,0.380271096739008,0.336941685594926
"14984",NA,0.0280212000169253,0.0335455397439611,0.0426517569577761,0.0814603519743286,0.0306716235493469,0,0.0467372786999915
"14985","RASSF6",0.0525131388918325,0.0585469188052987,0.0234140457610918,0.0259326049463554,0.069218637329286,0.0487802326737332,0.0701312790540283
"14986","RASSF7",0.945544429358207,0.539039774186588,1.16842933680584,0.592872581020848,0.702143047384698,0.601659381001738,1.0861571796082
"14987","RASSF8",0.268757829856653,0.264911243110511,0.252167315069499,0.368280724431066,0.348013354113099,0.296104623415084,0.0943473373579998
